Income ,1,2,3,4,5,6
87100,775,1246,1623,1931,2187,2405
87200,776,1247,1624,1933,2190,2407
87300,777,1248,1626,1934,2192,2409
87400,778,1250,1627,1936,2194,2412
87500,778,1251,1629,1938,2196,2414
87600,779,1252,1630,1940,2198,2416
87700,780,1253,1632,1942,2200,2419
87800,781,1254,1634,1944,2202,2421
87900,781,1256,1635,1946,2204,2423
88000,782,1257,1637,1947,2206,2425
88100,783,1258,1638,1949,2208,2428
88200,784,1259,1640,1951,2211,2430
88300,785,1261,1641,1953,2213,2432
88400,785,1262,1643,1955,2215,2435
88500,786,1263,1645,1957,2217,2437
88600,787,1264,1646,1959,2219,2439
88700,788,1265,1648,1960,2221,2441
88800,789,1267,1649,1962,2223,2444
88900,789,1268,1651,1964,2225,2446
89000,790,1269,1652,1966,2227,2448
89100,791,1270,1654,1968,2229,2451
89200,792,1272,1656,1970,2231,2453
89300,792,1273,1657,1972,2234,2455
89400,793,1274,1659,1973,2236,2458
89500,794,1275,1660,1975,2238,2460
89600,795,1276,1662,1977,2240,2462
89700,796,1278,1663,1979,2242,2464
89800,796,1279,1665,1981,2244,2467
89900,797,1280,1667,1983,2246,2469
90000,798,1281,1668,1985,2248,2471
90100,799,1283,1670,1986,2250,2474
90200,800,1284,1671,1988,2252,2476
90300,800,1285,1673,1990,2255,2478
90400,801,1286,1674,1992,2257,2481
90500,802,1287,1676,1994,2259,2483
90600,803,1289,1678,1996,2261,2485
90700,803,1290,1679,1998,2263,2487
90800,804,1291,1681,1999,2265,2490
90900,805,1292,1682,2001,2267,2492
91000,806,1294,1684,2003,2269,2494
91100,807,1295,1685,2005,2271,2497
91200,807,1296,1687,2007,2273,2499
91300,808,1297,1689,2009,2275,2501
91400,809,1299,1690,2011,2278,2504
91500,810,1300,1692,2012,2280,2506
91600,811,1301,1693,2014,2282,2508
91700,811,1302,1695,2016,2284,2510
91800,812,1303,1696,2018,2286,2513
91900,813,1305,1698,2020,2288,2515
92000,814,1306,1700,2022,2290,2517
92100,814,1307,1701,2024,2292,2520
92200,815,1308,1703,2025,2294,2522
92300,816,1310,1704,2027,2296,2524
92400,817,1311,1706,2029,2299,2527
92500,818,1312,1707,2031,2301,2529
92600,818,1313,1709,2033,2303,2531
92700,819,1314,1711,2035,2305,2533
92800,820,1316,1712,2037,2307,2536
92900,821,1317,1714,2038,2309,2538
93000,822,1318,1715,2040,2311,2540
93100,822,1319,1717,2042,2313,2543
93200,823,1321,1718,2044,2315,2545
93300,824,1322,1720,2046,2317,2547
93400,825,1323,1722,2048,2320,2549
93500,825,1324,1723,2050,2322,2552
93600,826,1325,1725,2051,2324,2554
93700,827,1327,1726,2053,2326,2556
93800,828,1328,1728,2055,2328,2559
93900,829,1329,1729,2057,2330,2561
94000,829,1330,1731,2059,2332,2563
94100,830,1332,1733,2061,2334,2566
94200,831,1333,1734,2063,2336,2568
94300,832,1334,1736,2064,2338,2570
94400,833,1335,1737,2066,2340,2572
94500,833,1336,1739,2068,2343,2575
94600,834,1338,1740,2070,2345,2577
94700,835,1339,1742,2072,2347,2579
94800,836,1340,1744,2074,2349,2582
94900,836,1341,1745,2076,2351,2584
95000,837,1343,1747,2077,2353,2586
95100,838,1344,1748,2079,2355,2589
95200,839,1345,1750,2081,2357,2591
95300,840,1346,1751,2083,2359,2593
95400,840,1347,1753,2085,2361,2595
95500,841,1349,1755,2087,2364,2598
95600,842,1350,1756,2089,2366,2600
95700,843,1351,1758,2090,2368,2602
95800,844,1352,1759,2092,2370,2605
95900,844,1354,1761,2094,2372,2607
96000,845,1355,1762,2096,2374,2609
96100,846,1356,1764,2098,2376,2612
96200,847,1357,1766,2100,2378,2614
96300,847,1358,1767,2102,2380,2616
96400,848,1360,1769,2103,2382,2618
96500,849,1361,1770,2105,2384,2621
96600,850,1362,1772,2107,2387,2623
96700,851,1363,1773,2109,2389,2625
96800,851,1365,1775,2111,2391,2628
96900,852,1366,1777,2113,2393,2630
97000,853,1367,1778,2115,2395,2632
97100,854,1368,1780,2116,2397,2634
97200,855,1369,1781,2118,2399,2637
97300,855,1371,1783,2120,2401,2639
97400,856,1372,1784,2122,2403,2641
97500,857,1373,1786,2124,2405,2644
97600,858,1374,1788,2126,2408,2646
97700,858,1376,1789,2128,2410,2648
97800,859,1377,1791,2129,2412,2651
97900,860,1378,1792,2131,2414,2653
98000,861,1379,1794,2133,2416,2655
98100,862,1380,1795,2135,2418,2657
98200,862,1382,1797,2137,2420,2660
98300,863,1383,1799,2139,2422,2662
98400,864,1384,1800,2141,2424,2664
98500,865,1385,1802,2142,2426,2667
98600,866,1387,1803,2144,2428,2669
98700,866,1388,1805,2146,2431,2671
98800,867,1389,1806,2148,2433,2674
98900,868,1390,1808,2150,2435,2676
99000,869,1391,1810,2152,2437,2678
99100,869,1393,1811,2154,2439,2680
99200,870,1394,1813,2155,2441,2683
99300,871,1395,1814,2157,2443,2685
99400,872,1396,1816,2159,2445,2687
99500,873,1398,1817,2161,2447,2690
99600,873,1399,1819,2163,2449,2692
99700,874,1400,1821,2165,2452,2694
99800,875,1401,1822,2167,2454,2697
99900,876,1402,1824,2168,2456,2699
100000,877,1404,1825,2170,2458,2701
100100,877,1405,1827,2172,2460,2703
100200,878,1406,1828,2174,2462,2706
100300,879,1407,1830,2176,2464,2708
100400,880,1409,1832,2178,2466,2710
100500,880,1410,1833,2180,2468,2713
100600,881,1411,1835,2181,2470,2715
100700,882,1412,1836,2183,2473,2717
100800,883,1413,1838,2185,2475,2719
100900,884,1415,1839,2187,2477,2722
101000,884,1416,1841,2189,2479,2724
101100,885,1417,1843,2191,2481,2726
101200,886,1418,1844,2193,2483,2729
101300,887,1420,1846,2194,2485,2731
101400,888,1421,1847,2196,2487,2733
101500,888,1422,1849,2198,2489,2736
101600,889,1423,1850,2200,2491,2738
101700,890,1424,1852,2202,2493,2740
101800,891,1426,1854,2204,2496,2742
101900,891,1427,1855,2206,2498,2745
102000,892,1428,1857,2207,2500,2747
102100,893,1429,1858,2209,2502,2749
102200,894,1431,1860,2211,2504,2752
102300,895,1432,1861,2213,2506,2754
102400,895,1433,1863,2215,2508,2756
102500,896,1434,1865,2217,2510,2759
102600,897,1435,1866,2219,2512,2761
102700,898,1437,1868,2220,2514,2763
102800,899,1438,1869,2222,2517,2765
102900,899,1439,1871,2224,2519,2768
103000,900,1440,1872,2226,2521,2770
103100,901,1442,1874,2228,2523,2772
103200,902,1443,1876,2230,2525,2775
103300,902,1444,1877,2232,2527,2777
103400,903,1445,1879,2233,2529,2779
103500,904,1446,1880,2235,2531,2782
103600,905,1448,1882,2237,2533,2784
103700,906,1449,1883,2239,2535,2786
103800,906,1450,1885,2241,2537,2788
103900,907,1451,1887,2243,2540,2791
104000,908,1453,1888,2245,2542,2793
104100,909,1454,1890,2246,2544,2795
104200,910,1455,1891,2248,2546,2798
104300,910,1456,1893,2250,2548,2800
104400,911,1457,1894,2252,2550,2802
104500,912,1459,1896,2254,2552,2804
104600,913,1460,1898,2256,2554,2807
104700,913,1461,1899,2258,2556,2809
104800,914,1462,1901,2260,2558,2811
104900,915,1464,1902,2261,2561,2814
105000,916,1465,1904,2263,2563,2816
105100,917,1466,1905,2265,2565,2818
105200,917,1467,1907,2267,2567,2821
105300,918,1468,1909,2269,2569,2823
105400,919,1470,1910,2271,2571,2825
105500,920,1471,1912,2273,2573,2827
105600,921,1472,1913,2274,2575,2830
105700,921,1473,1915,2276,2577,2832
105800,922,1475,1916,2278,2579,2834
105900,923,1476,1918,2280,2581,2837
106000,924,1477,1920,2282,2584,2839
106100,925,1478,1921,2284,2586,2841
106200,925,1479,1923,2286,2588,2844
106300,926,1481,1924,2287,2590,2846
106400,927,1482,1926,2289,2592,2848
106500,928,1483,1928,2291,2594,2850
106600,928,1484,1929,2293,2596,2853
106700,929,1486,1931,2295,2598,2855
106800,930,1487,1932,2297,2600,2857
106900,931,1488,1934,2299,2602,2860
107000,932,1489,1935,2300,2605,2862
107100,932,1490,1937,2302,2607,2864
107200,933,1492,1939,2304,2609,2867
107300,934,1493,1940,2306,2611,2869
107400,935,1494,1942,2308,2613,2871
107500,936,1495,1943,2310,2615,2873
107600,936,1497,1945,2312,2617,2876
107700,937,1498,1946,2313,2619,2878
107800,938,1499,1948,2315,2621,2880
107900,939,1500,1950,2317,2623,2883
108000,939,1501,1951,2319,2626,2885
108100,940,1503,1953,2321,2628,2887
108200,941,1504,1954,2323,2630,2890
108300,942,1505,1956,2325,2632,2892
108400,943,1506,1957,2326,2634,2894
108500,943,1508,1959,2328,2636,2896
108600,944,1509,1961,2330,2638,2899
108700,945,1510,1962,2332,2640,2901
108800,946,1511,1964,2334,2642,2903
108900,947,1512,1965,2336,2644,2906
109000,947,1514,1967,2338,2646,2908
109100,948,1515,1968,2339,2649,2910
109200,949,1516,1970,2341,2651,2912
109300,950,1517,1972,2343,2653,2915
109400,950,1519,1973,2345,2655,2917
109500,951,1520,1975,2347,2657,2919
109600,952,1521,1976,2349,2659,2922
109700,953,1522,1978,2351,2661,2924
109800,954,1523,1979,2352,2663,2926
109900,954,1525,1981,2354,2665,2929
110000,955,1526,1983,2356,2667,2931
110100,956,1527,1984,2358,2670,2933
110200,957,1528,1986,2360,2672,2935
110300,958,1530,1987,2362,2674,2938
110400,958,1531,1989,2364,2676,2940
110500,959,1532,1990,2365,2678,2942
110600,960,1533,1992,2367,2680,2945
110700,961,1534,1994,2369,2682,2947
110800,961,1536,1995,2371,2684,2949
110900,962,1537,1997,2373,2686,2952
111000,963,1538,1998,2375,2688,2954
111100,964,1539,2000,2377,2690,2956
111200,965,1541,2001,2378,2693,2958
111300,965,1542,2003,2380,2695,2961
111400,966,1543,2005,2382,2697,2963
111500,967,1544,2006,2384,2699,2965
111600,968,1545,2008,2386,2701,2968
111700,969,1547,2009,2388,2703,2970
111800,969,1548,2011,2390,2705,2972
111900,970,1549,2012,2391,2707,2975
112000,971,1550,2014,2393,2709,2977
112100,972,1552,2016,2395,2711,2979
112200,972,1553,2017,2397,2714,2981
112300,973,1554,2019,2399,2716,2984
112400,974,1555,2020,2401,2718,2986
112500,975,1556,2022,2403,2720,2988
112600,976,1558,2023,2404,2722,2991
112700,976,1559,2025,2406,2724,2993
112800,977,1560,2027,2408,2726,2995
112900,978,1561,2028,2410,2728,2997
113000,979,1563,2030,2412,2730,3000
113100,980,1564,2031,2414,2732,3002
113200,980,1565,2033,2416,2734,3004
113300,981,1566,2034,2417,2737,3007
113400,982,1567,2036,2419,2739,3009
113500,983,1569,2037,2421,2741,3011
113600,983,1570,2039,2423,2743,3013
113700,984,1571,2041,2425,2745,3016
113800,985,1572,2042,2427,2747,3018
113900,986,1573,2044,2428,2749,3020
114000,987,1575,2045,2430,2751,3023
114100,987,1576,2047,2432,2753,3025
114200,988,1577,2048,2434,2755,3027
114300,989,1578,2050,2436,2757,3029
114400,989,1579,2051,2437,2759,3031
114500,990,1580,2053,2439,2761,3033
114600,991,1582,2054,2441,2763,3036
114700,992,1583,2056,2443,2765,3038
114800,992,1584,2057,2444,2767,3040
114900,993,1585,2059,2446,2769,3042
115000,994,1586,2060,2448,2771,3044
115100,995,1587,2062,2450,2773,3046
115200,995,1589,2063,2451,2775,3049
115300,996,1590,2065,2453,2777,3051
115400,997,1591,2066,2455,2779,3053
115500,998,1592,2068,2457,2781,3055
115600,998,1593,2069,2458,2783,3057
115700,999,1594,2071,2460,2785,3060
115800,1000,1596,2072,2462,2787,3062
115900,1001,1597,2074,2464,2789,3064
116000,1001,1598,2075,2465,2791,3066
116100,1002,1599,2076,2467,2793,3068
116200,1003,1600,2078,2469,2795,3070
116300,1004,1601,2079,2471,2797,3073
116400,1004,1602,2081,2472,2799,3075
116500,1005,1604,2082,2474,2801,3077
116600,1006,1605,2084,2476,2803,3079
116700,1007,1606,2085,2478,2805,3081
116800,1007,1607,2087,2479,2807,3083
116900,1008,1608,2088,2481,2809,3086
117000,1009,1609,2090,2483,2811,3088
117100,1010,1611,2091,2485,2813,3090
117200,1010,1612,2093,2487,2815,3092
117300,1011,1613,2094,2488,2817,3094
117400,1012,1614,2096,2490,2819,3096
117500,1013,1615,2097,2492,2821,3099
117600,1013,1616,2099,2494,2823,3101
117700,1014,1618,2100,2495,2824,3103
117800,1015,1619,2102,2497,2826,3105
117900,1016,1620,2103,2499,2828,3107
118000,1016,1621,2105,2501,2830,3110
118100,1017,1622,2106,2502,2832,3112
118200,1018,1623,2108,2504,2834,3114
118300,1019,1624,2109,2506,2836,3116
118400,1019,1626,2111,2508,2838,3118
118500,1020,1627,2112,2509,2840,3120
118600,1021,1628,2114,2511,2842,3123
118700,1021,1629,2115,2513,2844,3125
118800,1022,1630,2117,2515,2846,3127
118900,1023,1631,2118,2516,2848,3129
119000,1024,1633,2120,2518,2850,3131
119100,1024,1634,2121,2520,2852,3133
119200,1025,1635,2123,2522,2854,3136
119300,1026,1636,2124,2523,2856,3138
119400,1027,1637,2126,2525,2858,3140
119500,1027,1638,2127,2527,2860,3142
119600,1028,1640,2129,2529,2862,3144
119700,1029,1641,2130,2531,2864,3147
119800,1030,1642,2132,2532,2866,3149
119900,1030,1643,2133,2534,2868,3151
120000,1031,1644,2135,2536,2870,3153
120100,1032,1645,2136,2538,2872,3155
120200,1033,1646,2138,2539,2874,3157
120300,1033,1648,2139,2541,2876,3160
120400,1034,1649,2141,2543,2878,3162
120500,1035,1650,2142,2545,2880,3164
120600,1036,1651,2143,2546,2882,3166
120700,1036,1652,2145,2548,2884,3168
120800,1037,1653,2146,2550,2886,3170
120900,1038,1655,2148,2552,2888,3173
121000,1039,1656,2149,2553,2890,3175
121100,1039,1657,2151,2555,2892,3177
121200,1040,1658,2152,2557,2894,3179
121300,1041,1659,2154,2559,2896,3181
121400,1042,1660,2155,2560,2898,3184
121500,1042,1662,2157,2562,2900,3186
121600,1043,1663,2158,2564,2902,3188
121700,1044,1664,2160,2566,2904,3190
121800,1045,1665,2161,2567,2906,3192
121900,1045,1666,2163,2569,2908,3194
122000,1046,1667,2164,2571,2910,3197
122100,1047,1668,2166,2573,2912,3199
122200,1048,1670,2167,2574,2914,3201
122300,1048,1671,2169,2576,2916,3203
122400,1049,1672,2170,2578,2918,3205
122500,1050,1673,2172,2580,2920,3207
122600,1051,1674,2173,2582,2922,3210
122700,1051,1675,2175,2583,2924,3212
122800,1052,1677,2176,2585,2926,3214
122900,1053,1678,2178,2587,2928,3216
123000,1053,1679,2179,2589,2930,3218
123100,1054,1680,2181,2590,2932,3221
123200,1055,1681,2182,2592,2934,3223
123300,1056,1682,2184,2594,2936,3225
123400,1056,1684,2185,2596,2938,3227
123500,1057,1685,2187,2597,2940,3229
123600,1058,1686,2188,2599,2942,3231
123700,1059,1687,2190,2601,2944,3234
123800,1059,1688,2191,2603,2946,3236
123900,1060,1689,2193,2604,2948,3238
124000,1061,1690,2194,2606,2950,3240
124100,1062,1692,2196,2608,2952,3242
124200,1062,1693,2197,2610,2954,3244
124300,1063,1694,2199,2611,2955,3247
124400,1064,1695,2200,2613,2957,3249
124500,1065,1696,2202,2615,2959,3251
124600,1065,1697,2203,2617,2961,3253
124700,1066,1699,2205,2618,2963,3255
124800,1067,1700,2206,2620,2965,3257
124900,1068,1701,2207,2622,2967,3260
125000,1068,1702,2209,2624,2969,3262
125100,1069,1703,2210,2626,2971,3264
125200,1070,1704,2212,2627,2973,3266
125300,1071,1706,2213,2629,2975,3268
125400,1071,1707,2215,2631,2977,3271
125500,1072,1708,2216,2633,2979,3273
125600,1073,1709,2218,2634,2981,3275
125700,1074,1710,2219,2636,2983,3277
125800,1074,1711,2221,2638,2985,3279
125900,1075,1712,2222,2640,2987,3281
126000,1076,1714,2224,2641,2989,3284
126100,1077,1715,2225,2643,2991,3286
126200,1077,1716,2227,2645,2993,3288
126300,1078,1717,2228,2647,2995,3290
126400,1079,1718,2230,2648,2997,3292
126500,1080,1719,2231,2650,2999,3294
126600,1080,1721,2233,2652,3001,3297
126700,1081,1722,2234,2654,3003,3299
126800,1082,1723,2236,2655,3005,3301
126900,1083,1724,2237,2657,3007,3303
127000,1083,1725,2239,2659,3009,3305
127100,1084,1726,2240,2661,3011,3308
127200,1085,1728,2242,2662,3013,3310
127300,1086,1729,2243,2664,3015,3312
127400,1086,1730,2245,2666,3017,3314
127500,1087,1731,2246,2668,3019,3316
127600,1088,1732,2248,2669,3021,3318
127700,1088,1733,2249,2671,3023,3321
127800,1089,1734,2251,2673,3025,3323
127900,1090,1736,2252,2675,3027,3325
128000,1091,1737,2254,2677,3029,3327
128100,1091,1738,2255,2678,3031,3329
128200,1092,1739,2257,2680,3033,3331
128300,1093,1740,2258,2682,3035,3334
128400,1094,1741,2260,2684,3037,3336
128500,1094,1743,2261,2685,3039,3338
128600,1095,1744,2263,2687,3041,3340
128700,1096,1745,2264,2689,3043,3342
128800,1097,1746,2266,2691,3045,3345
128900,1097,1747,2267,2692,3047,3347
129000,1098,1748,2269,2694,3049,3349
129100,1099,1750,2270,2696,3051,3351
129200,1100,1751,2272,2698,3053,3353
129300,1100,1752,2273,2699,3055,3355
129400,1101,1753,2274,2701,3057,3358
129500,1102,1754,2276,2703,3059,3360
129600,1103,1755,2277,2705,3061,3362
129700,1103,1756,2279,2706,3063,3364
129800,1104,1758,2280,2708,3065,3366
129900,1105,1759,2282,2710,3067,3368
130000,1106,1760,2283,2712,3069,3371
130100,1106,1761,2285,2713,3071,3373
130200,1107,1762,2286,2715,3073,3375
130300,1108,1763,2288,2717,3075,3377
130400,1109,1765,2289,2719,3077,3379
130500,1109,1766,2291,2721,3079,3382
130600,1110,1767,2292,2722,3081,3384
130700,1111,1768,2294,2724,3083,3386
130800,1112,1769,2295,2726,3085,3388
130900,1112,1770,2297,2728,3086,3390
131000,1113,1772,2298,2729,3088,3392
131100,1114,1773,2300,2731,3090,3395
131200,1115,1774,2301,2733,3092,3397
131300,1115,1775,2303,2735,3094,3399
131400,1116,1776,2304,2736,3096,3401
131500,1117,1777,2306,2738,3098,3403
131600,1118,1778,2307,2740,3100,3405
131700,1118,1780,2309,2742,3102,3408
131800,1119,1781,2310,2743,3104,3410
131900,1120,1782,2312,2745,3106,3412
132000,1120,1783,2313,2747,3108,3414
132100,1121,1784,2315,2749,3110,3416
132200,1122,1785,2316,2750,3112,3418
132300,1123,1787,2318,2752,3114,3421
132400,1123,1788,2319,2754,3116,3423
132500,1124,1789,2321,2756,3118,3425
132600,1125,1790,2322,2757,3120,3427
132700,1126,1791,2324,2759,3122,3429
132800,1126,1792,2325,2761,3124,3432
132900,1127,1794,2327,2763,3126,3434
133000,1128,1795,2328,2764,3128,3436
133100,1129,1796,2330,2766,3130,3438
133200,1129,1797,2331,2768,3132,3440
133300,1130,1798,2333,2770,3134,3442
133400,1131,1799,2334,2772,3136,3445
133500,1132,1800,2336,2773,3138,3447
133600,1132,1802,2337,2775,3140,3449
133700,1133,1803,2338,2777,3142,3451
133800,1134,1804,2340,2779,3144,3453
133900,1135,1805,2341,2780,3146,3455
134000,1135,1806,2343,2782,3148,3458
134100,1136,1807,2344,2784,3150,3460
134200,1137,1809,2346,2786,3152,3462
134300,1138,1810,2347,2787,3154,3464
134400,1138,1811,2349,2789,3156,3466
134500,1139,1812,2350,2791,3158,3469
134600,1140,1813,2352,2793,3160,3471
134700,1141,1814,2353,2794,3162,3473
134800,1141,1816,2355,2796,3164,3475
134900,1142,1817,2356,2798,3166,3477
135000,1143,1818,2358,2800,3168,3479
135100,1144,1819,2359,2801,3170,3482
135200,1144,1820,2361,2803,3172,3484
135300,1145,1821,2362,2805,3174,3486
135400,1146,1822,2364,2807,3176,3488
135500,1147,1824,2365,2808,3178,3490
135600,1147,1825,2367,2810,3180,3492
135700,1148,1826,2368,2812,3182,3495
135800,1149,1827,2370,2814,3184,3497
135900,1150,1828,2371,2816,3186,3499
136000,1150,1829,2373,2817,3188,3501
136100,1151,1831,2374,2819,3190,3503
136200,1152,1832,2376,2821,3192,3506
136300,1152,1833,2377,2823,3194,3508
136400,1153,1834,2379,2824,3196,3510
136500,1154,1835,2380,2826,3198,3512
136600,1155,1836,2382,2828,3200,3514
136700,1155,1838,2383,2830,3202,3516
136800,1156,1839,2385,2831,3204,3519
136900,1157,1840,2386,2833,3206,3521
137000,1158,1841,2388,2835,3208,3523
137100,1158,1842,2389,2837,3210,3525
137200,1159,1843,2391,2838,3212,3527
137300,1160,1844,2392,2840,3214,3529
137400,1161,1846,2394,2842,3216,3532
137500,1161,1847,2395,2844,3217,3534
137600,1162,1848,2397,2845,3219,3536
137700,1163,1849,2398,2847,3221,3538
137800,1164,1850,2400,2849,3223,3540
137900,1164,1851,2401,2851,3225,3543
138000,1165,1853,2403,2852,3227,3545
138100,1166,1854,2404,2854,3229,3547
138200,1167,1855,2405,2856,3231,3549
138300,1167,1856,2407,2858,3233,3551
138400,1168,1857,2408,2859,3235,3553
138500,1169,1858,2410,2861,3237,3556
138600,1170,1860,2411,2863,3239,3558
138700,1170,1861,2413,2865,3241,3560
138800,1171,1862,2414,2867,3243,3562
138900,1172,1863,2416,2868,3245,3564
139000,1173,1864,2417,2870,3247,3566
139100,1173,1865,2419,2872,3249,3569
139200,1174,1866,2420,2874,3251,3571
139300,1175,1868,2422,2875,3253,3573
139400,1176,1869,2423,2877,3255,3575
139500,1176,1870,2425,2879,3257,3577
139600,1177,1871,2426,2881,3259,3579
139700,1178,1872,2428,2882,3261,3582
139800,1179,1873,2429,2884,3263,3584
139900,1179,1875,2431,2886,3265,3586
140000,1180,1876,2432,2888,3267,3588
140100,1181,1877,2434,2889,3269,3590
140200,1182,1878,2435,2891,3271,3593
140300,1182,1879,2437,2893,3273,3595
140400,1183,1880,2438,2895,3275,3597
140500,1184,1882,2440,2896,3277,3599
140600,1184,1883,2441,2898,3279,3601
140700,1185,1884,2443,2900,3281,3603
140800,1186,1885,2444,2902,3283,3606
140900,1187,1886,2446,2903,3285,3608
141000,1187,1887,2447,2905,3287,3610
141100,1188,1888,2449,2907,3289,3612
141200,1189,1890,2450,2909,3291,3614
141300,1190,1891,2452,2911,3293,3616
141400,1190,1892,2453,2912,3295,3619
141500,1191,1893,2455,2914,3297,3621
141600,1192,1894,2456,2916,3299,3623
141700,1193,1895,2458,2918,3301,3625
141800,1193,1897,2459,2919,3303,3627
141900,1194,1898,2461,2921,3305,3630
142000,1195,1899,2462,2923,3307,3632
142100,1196,1900,2464,2925,3309,3634
142200,1196,1901,2465,2926,3311,3636
142300,1197,1902,2467,2928,3313,3638
142400,1198,1904,2468,2930,3315,3640
142500,1199,1905,2469,2932,3317,3643
142600,1199,1906,2471,2933,3319,3645
142700,1200,1907,2472,2935,3321,3647
142800,1201,1908,2474,2937,3323,3649
142900,1202,1909,2475,2939,3325,3651
143000,1202,1910,2477,2940,3327,3653
143100,1203,1912,2478,2942,3329,3656
143200,1204,1913,2480,2944,3331,3658
143300,1205,1914,2481,2946,3333,3660
143400,1205,1915,2483,2947,3335,3662
143500,1206,1916,2484,2949,3337,3664
143600,1207,1917,2486,2951,3339,3667
143700,1208,1919,2487,2953,3341,3669
143800,1208,1920,2489,2954,3343,3671
143900,1209,1921,2490,2956,3345,3673
144000,1210,1922,2492,2958,3347,3675
144100,1211,1923,2493,2960,3348,3677
144200,1211,1924,2495,2962,3350,3680
144300,1212,1926,2496,2963,3352,3682
144400,1213,1927,2498,2965,3354,3684
144500,1214,1928,2499,2967,3356,3686
144600,1214,1929,2501,2969,3358,3688
144700,1215,1930,2502,2970,3360,3690
144800,1216,1931,2504,2972,3362,3693
144900,1217,1932,2505,2974,3364,3695
145000,1217,1934,2507,2976,3366,3697
145100,1218,1935,2508,2977,3368,3699
145200,1219,1936,2510,2979,3370,3701
145300,1219,1937,2511,2981,3372,3704
145400,1220,1938,2513,2983,3374,3706
145500,1221,1939,2514,2984,3376,3708
145600,1222,1941,2516,2986,3378,3710
145700,1222,1942,2517,2988,3380,3712
145800,1223,1943,2519,2990,3382,3714
145900,1224,1944,2520,2991,3384,3717
146000,1225,1945,2522,2993,3386,3719
146100,1225,1946,2523,2995,3388,3721
146200,1226,1948,2525,2997,3390,3723
146300,1227,1949,2526,2998,3392,3725
146400,1228,1950,2528,3000,3394,3727
146500,1228,1951,2529,3002,3396,3730
146600,1229,1952,2531,3004,3398,3732
146700,1230,1953,2532,3006,3400,3734
146800,1231,1954,2534,3007,3402,3736
146900,1231,1956,2535,3009,3404,3738
147000,1232,1957,2536,3011,3406,3740
147100,1233,1958,2538,3013,3408,3743
147200,1234,1959,2539,3014,3410,3745
147300,1234,1960,2541,3016,3412,3747
147400,1235,1961,2542,3018,3414,3749
147500,1236,1963,2544,3020,3416,3751
147600,1237,1964,2545,3021,3418,3754
147700,1237,1965,2547,3023,3420,3756
147800,1238,1966,2548,3025,3422,3758
147900,1239,1967,2550,3027,3424,3760
148000,1240,1968,2551,3028,3426,3762
148100,1240,1970,2553,3030,3428,3764
148200,1241,1971,2554,3032,3430,3767
148300,1242,1972,2556,3034,3432,3769
148400,1243,1973,2557,3035,3434,3771
148500,1243,1974,2559,3037,3436,3773
148600,1244,1975,2560,3039,3438,3775
148700,1245,1976,2562,3041,3440,3777
148800,1246,1978,2563,3042,3442,3780
148900,1246,1979,2565,3044,3444,3782
149000,1247,1980,2566,3046,3446,3784
149100,1248,1981,2568,3048,3448,3786
149200,1249,1982,2569,3049,3450,3788
149300,1249,1983,2571,3051,3452,3791
149400,1250,1985,2572,3053,3454,3793
149500,1251,1986,2574,3055,3456,3795
149600,1251,1987,2575,3057,3458,3797
149700,1252,1988,2577,3058,3460,3799
149800,1253,1989,2578,3060,3462,3801
149900,1254,1990,2580,3062,3464,3804
150000,1254,1992,2581,3064,3466,3806
