Income,1,2,3,4,5,6
93100,868,1416,1854,2213,2501,2733
93200,869,1418,1856,2215,2503,2736
93300,870,1419,1858,2218,2506,2739
93400,870,1421,1859,2220,2509,2742
93500,871,1422,1861,2222,2512,2745
93600,872,1424,1863,2224,2514,2748
93700,873,1425,1865,2227,2517,2751
93800,874,1426,1867,2229,2520,2754
93900,875,1428,1869,2231,2523,2756
94000,876,1429,1871,2233,2525,2759
94100,877,1430,1873,2235,2528,2762
94200,878,1432,1875,2237,2530,2765
94300,879,1433,1877,2240,2533,2768
94400,879,1435,1879,2242,2536,2771
94500,880,1436,1881,2244,2539,2774
94600,881,1437,1882,2246,2541,2776
94700,882,1439,1884,2249,2544,2779
94800,883,1440,1886,2251,2547,2782
94900,884,1442,1888,2253,2549,2785
95000,885,1443,1890,2255,2552,2788
95100,886,1444,1892,2257,2555,2791
95200,887,1446,1894,2259,2558,2794
95300,888,1447,1896,2262,2560,2797
95400,889,1449,1897,2264,2563,2800
95500,890,1450,1899,2266,2566,2803
95600,891,1452,1901,2268,2569,2806
95700,892,1453,1903,2271,2572,2809
95800,893,1455,1905,2273,2574,2812
95900,894,1456,1907,2275,2577,2815
96000,895,1458,1908,2277,2580,2818
96100,896,1460,1910,2279,2583,2821
96200,897,1461,1912,2282,2586,2824
96300,898,1463,1914,2284,2588,2827
96400,899,1464,1915,2286,2591,2830
96500,900,1466,1917,2288,2594,2833
96600,901,1467,1919,2291,2597,2836
96700,902,1469,1921,2293,2600,2839
96800,902,1470,1923,2295,2603,2843
96900,903,1472,1925,2298,2605,2846
97000,904,1473,1927,2300,2608,2849
97100,905,1474,1929,2302,2611,2852
97200,906,1476,1931,2304,2613,2855
97300,907,1477,1933,2307,2616,2858
97400,908,1479,1935,2309,2619,2861
97500,909,1480,1937,2311,2622,2864
97600,910,1482,1939,2313,2624,2867
97700,911,1483,1941,2316,2627,2870
97800,912,1484,1943,2318,2630,2873
97900,913,1486,1945,2320,2633,2876
98000,914,1487,1947,2322,2635,2879
98100,915,1488,1949,2324,2637,2882
98200,916,1490,1951,2327,2640,2885
98300,917,1491,1953,2329,2642,2888
98400,918,1493,1955,2331,2645,2891
98500,919,1494,1957,2333,2647,2894
98600,920,1496,1959,2336,2650,2897
98700,921,1497,1961,2338,2652,2900
98800,921,1499,1963,2340,2655,2903
98900,922,1500,1965,2343,2657,2906
99000,923,1502,1966,2345,2660,2909
99100,924,1503,1968,2347,2662,2912
99200,925,1505,1970,2349,2665,2915
99300,926,1506,1972,2351,2667,2918
99400,927,1508,1973,2354,2670,2921
99500,927,1509,1975,2356,2672,2924
99600,928,1511,1977,2358,2675,2927
99700,929,1512,1979,2360,2677,2930
99800,930,1514,1981,2362,2680,2933
99900,931,1515,1983,2364,2682,2936
100000,932,1517,1984,2366,2685,2939
100100,933,1518,1986,2368,2687,2942
100200,934,1520,1988,2370,2690,2945
100300,935,1521,1989,2372,2692,2948
100400,936,1523,1991,2375,2695,2951
100500,937,1524,1993,2377,2697,2954
100600,938,1526,1995,2379,2700,2957
100700,939,1527,1997,2381,2702,2960
100800,940,1529,1998,2383,2705,2963
100900,941,1530,2000,2385,2707,2965
101000,942,1531,2002,2388,2710,2968
101100,943,1532,2004,2390,2712,2971
101200,944,1534,2006,2392,2715,2974
101300,945,1535,2008,2395,2717,2977
101400,946,1537,2009,2397,2720,2980
101500,947,1538,2011,2399,2722,2983
101600,948,1539,2013,2401,2725,2986
101700,949,1541,2015,2403,2727,2989
101800,950,1542,2017,2406,2730,2992
101900,950,1544,2019,2408,2732,2995
102000,951,1545,2021,2410,2734,2998
102100,952,1546,2023,2412,2736,3001
102200,953,1548,2025,2414,2739,3004
102300,954,1549,2026,2416,2741,3007
102400,955,1551,2028,2418,2744,3010
102500,956,1552,2030,2421,2746,3013
102600,957,1553,2032,2423,2748,3016
102700,957,1555,2034,2425,2751,3019
102800,958,1556,2036,2427,2753,3022
102900,959,1557,2037,2429,2756,3025
103000,960,1559,2039,2431,2758,3028
103100,961,1560,2041,2433,2760,3031
103200,962,1562,2043,2435,2763,3034
103300,963,1563,2044,2437,2765,3037
103400,964,1565,2046,2440,2768,3040
103500,965,1566,2048,2442,2770,3043
103600,965,1568,2050,2444,2773,3046
103700,966,1569,2052,2446,2775,3049
103800,967,1571,2053,2448,2778,3051
103900,968,1572,2055,2450,2780,3054
104000,969,1574,2057,2453,2783,3057
104100,970,1575,2059,2455,2785,3060
104200,971,1577,2061,2457,2788,3063
104300,972,1578,2062,2459,2790,3066
104400,973,1579,2064,2461,2793,3068
104500,973,1581,2066,2463,2795,3071
104600,974,1582,2068,2465,2797,3074
104700,975,1583,2069,2468,2800,3077
104800,976,1585,2071,2470,2802,3080
104900,977,1586,2073,2472,2805,3083
105000,978,1587,2075,2474,2807,3086
105100,979,1588,2077,2476,2809,3089
105200,979,1589,2078,2478,2811,3091
105300,980,1591,2080,2480,2814,3094
105400,981,1592,2081,2482,2816,3096
105500,982,1593,2083,2483,2818,3099
105600,982,1594,2085,2485,2820,3101
105700,983,1595,2086,2487,2823,3104
105800,984,1596,2088,2489,2825,3107
105900,985,1598,2089,2491,2827,3109
106000,985,1599,2091,2493,2829,3112
106100,986,1600,2093,2495,2831,3114
106200,986,1602,2094,2497,2833,3117
106300,987,1603,2096,2499,2836,3119
106400,988,1604,2097,2501,2838,3122
106500,989,1605,2099,2503,2840,3124
106600,989,1607,2101,2505,2842,3127
106700,990,1608,2102,2507,2845,3129
106800,991,1609,2104,2509,2847,3132
106900,991,1610,2105,2511,2849,3134
107000,992,1612,2107,2513,2851,3137
107100,993,1613,2108,2515,2853,3139
107200,993,1614,2110,2517,2855,3142
107300,994,1615,2111,2518,2857,3144
107400,995,1617,2113,2520,2859,3146
107500,995,1618,2114,2522,2861,3149
107600,996,1619,2116,2524,2863,3151
107700,997,1620,2117,2526,2865,3153
107800,998,1621,2119,2528,2867,3156
107900,998,1622,2120,2529,2869,3158
108000,999,1623,2122,2531,2871,3160
108100,1000,1624,2123,2533,2873,3162
108200,1000,1625,2125,2535,2875,3164
108300,1001,1626,2126,2536,2877,3167
108400,1001,1627,2128,2538,2879,3169
108500,1002,1628,2129,2540,2881,3171
108600,1003,1630,2131,2542,2883,3173
108700,1003,1631,2132,2544,2885,3176
108800,1004,1632,2134,2545,2887,3178
108900,1005,1633,2135,2547,2889,3180
109000,1005,1634,2137,2549,2891,3182
109100,1006,1635,2139,2551,2893,3184
109200,1007,1636,2140,2553,2895,3186
109300,1007,1638,2142,2555,2897,3189
109400,1008,1639,2143,2556,2899,3191
109500,1009,1640,2145,2558,2901,3193
109600,1010,1641,2146,2560,2903,3195
109700,1010,1642,2148,2562,2905,3198
109800,1011,1644,2149,2564,2907,3200
109900,1012,1645,2151,2566,2909,3202
110000,1013,1646,2152,2567,2912,3204
110100,1014,1647,2154,2569,2914,3206
110200,1015,1648,2155,2571,2916,3209
110300,1015,1650,2157,2572,2918,3211
110400,1016,1651,2158,2574,2920,3213
110500,1017,1652,2160,2576,2922,3215
110600,1018,1653,2161,2578,2924,3218
110700,1019,1654,2163,2580,2927,3220
110800,1020,1656,2164,2581,2929,3222
110900,1020,1657,2166,2583,2931,3224
111000,1021,1658,2168,2585,2933,3227
111100,1022,1659,2170,2587,2935,3229
111200,1023,1660,2171,2589,2937,3232
111300,1023,1662,2173,2591,2939,3234
111400,1024,1663,2174,2592,2941,3236
111500,1025,1664,2176,2594,2943,3238
111600,1026,1665,2177,2596,2945,3241
111700,1027,1666,2179,2598,2948,3243
111800,1028,1667,2181,2600,2950,3245
111900,1028,1669,2182,2602,2952,3247
112000,1029,1670,2184,2604,2954,3250
112100,1030,1671,2186,2606,2956,3252
112200,1030,1673,2187,2608,2958,3255
112300,1031,1674,2189,2610,2960,3257
112400,1032,1675,2190,2612,2962,3259
112500,1033,1676,2192,2613,2964,3261
112600,1033,1678,2194,2615,2966,3264
112700,1034,1679,2195,2617,2969,3266
112800,1035,1680,2197,2619,2971,3268
112900,1036,1681,2198,2621,2973,3270
113000,1036,1683,2200,2623,2975,3273
113100,1037,1684,2202,2625,2977,3275
113200,1038,1685,2203,2627,2979,3278
113300,1038,1687,2205,2629,2981,3280
113400,1039,1688,2206,2630,2983,3282
113500,1040,1689,2208,2632,2985,3284
113600,1041,1690,2209,2634,2988,3287
113700,1041,1692,2211,2636,2990,3289
113800,1042,1693,2212,2638,2992,3291
113900,1043,1694,2214,2640,2994,3293
114000,1044,1695,2215,2641,2996,3296
114100,1045,1696,2217,2643,2998,3298
114200,1046,1697,2218,2645,3000,3301
114300,1046,1699,2220,2647,3002,3303
114400,1047,1700,2221,2649,3004,3305
114500,1048,1701,2223,2650,3006,3307
114600,1049,1702,2224,2652,3009,3310
114700,1049,1703,2226,2654,3011,3312
114800,1050,1705,2228,2656,3013,3314
114900,1051,1706,2229,2658,3015,3316
115000,1052,1707,2231,2660,3017,3319
115100,1053,1708,2233,2662,3019,3321
115200,1054,1709,2234,2664,3021,3324
115300,1054,1711,2236,2665,3023,3326
115400,1055,1712,2237,2667,3025,3328
115500,1056,1713,2239,2669,3027,3330
115600,1057,1714,2241,2671,3030,3333
115700,1058,1715,2242,2673,3032,3335
115800,1058,1717,2244,2675,3034,3337
115900,1059,1718,2245,2676,3036,3339
116000,1060,1719,2247,2678,3038,3342
116100,1061,1720,2249,2680,3040,3344
116200,1062,1722,2250,2682,3042,3347
116300,1062,1723,2252,2684,3044,3349
116400,1063,1724,2253,2685,3046,3351
116500,1064,1725,2255,2687,3048,3353
116600,1065,1727,2257,2689,3051,3356
116700,1066,1728,2258,2691,3053,3358
116800,1066,1729,2260,2693,3055,3360
116900,1067,1730,2262,2695,3057,3362
117000,1068,1732,2263,2697,3059,3365
117100,1069,1733,2265,2699,3061,3367
117200,1070,1734,2266,2701,3063,3370
117300,1070,1736,2268,2703,3065,3372
117400,1071,1737,2269,2705,3067,3374
117500,1072,1738,2271,2707,3070,3376
117600,1073,1739,2272,2708,3072,3379
117700,1074,1741,2274,2710,3074,3381
117800,1075,1742,2275,2712,3076,3383
117900,1075,1743,2277,2714,3078,3385
118000,1076,1744,2278,2716,3080,3388
118100,1077,1745,2280,2718,3082,3390
118200,1078,1746,2281,2720,3084,3393
118300,1078,1748,2283,2722,3086,3395
118400,1079,1749,2284,2723,3088,3397
118500,1080,1750,2286,2725,3091,3399
118600,1081,1751,2287,2727,3093,3402
118700,1082,1753,2289,2729,3095,3404
118800,1083,1754,2291,2731,3097,3406
118900,1083,1755,2292,2733,3099,3408
119000,1084,1756,2294,2734,3101,3411
119100,1085,1757,2296,2736,3103,3413
119200,1085,1758,2297,2738,3105,3416
119300,1086,1760,2299,2740,3107,3418
119400,1087,1761,2300,2742,3109,3420
119500,1088,1762,2302,2743,3112,3422
119600,1088,1763,2304,2745,3114,3425
119700,1089,1764,2305,2747,3116,3427
119800,1090,1766,2307,2749,3118,3429
119900,1091,1767,2308,2751,3120,3431
120000,1091,1768,2310,2753,3122,3434
120100,1092,1769,2312,2755,3124,3436
120200,1093,1770,2313,2757,3126,3439
120300,1093,1772,2315,2758,3128,3441
120400,1094,1773,2316,2760,3130,3443
120500,1095,1774,2318,2762,3133,3445
120600,1096,1775,2319,2764,3135,3448
120700,1096,1776,2321,2766,3137,3450
120800,1097,1777,2322,2768,3139,3452
120900,1098,1779,2324,2769,3141,3454
121000,1099,1780,2325,2771,3143,3457
121100,1100,1781,2327,2773,3145,3459
121200,1101,1783,2328,2775,3147,3462
121300,1101,1784,2330,2777,3149,3464
121400,1102,1785,2331,2778,3151,3466
121500,1103,1786,2333,2780,3154,3468
121600,1104,1788,2334,2782,3156,3471
121700,1104,1789,2336,2784,3158,3473
121800,1105,1790,2337,2786,3160,3475
121900,1106,1791,2339,2788,3162,3478
122000,1107,1793,2341,2790,3164,3480
122100,1108,1794,2343,2792,3166,3482
122200,1109,1795,2344,2794,3168,3485
122300,1109,1797,2346,2795,3170,3487
122400,1110,1798,2347,2797,3172,3489
122500,1111,1799,2349,2799,3175,3491
122600,1112,1800,2351,2801,3177,3494
122700,1112,1802,2352,2803,3179,3496
122800,1113,1803,2354,2805,3181,3498
122900,1114,1804,2355,2806,3183,3501
123000,1115,1805,2357,2808,3185,3503
123100,1116,1806,2359,2810,3187,3505
123200,1117,1807,2360,2812,3189,3508
123300,1117,1809,2362,2814,3191,3510
123400,1118,1810,2363,2815,3194,3512
123500,1119,1811,2365,2817,3196,3514
123600,1120,1812,2367,2819,3198,3517
123700,1121,1813,2368,2821,3200,3519
123800,1121,1815,2370,2823,3202,3521
123900,1122,1816,2372,2825,3204,3524
124000,1123,1817,2373,2827,3206,3526
124100,1124,1818,2375,2829,3208,3528
124200,1125,1819,2376,2831,3210,3531
124300,1125,1821,2378,2833,3212,3533
124400,1126,1822,2379,2835,3215,3535
124500,1127,1823,2381,2837,3217,3537
124600,1128,1824,2382,2838,3219,3540
124700,1129,1825,2384,2840,3221,3542
124800,1130,1826,2385,2842,3223,3544
124900,1130,1828,2387,2844,3225,3547
125000,1131,1829,2388,2846,3227,3549
125100,1132,1830,2390,2848,3229,3551
125200,1133,1832,2391,2850,3231,3554
125300,1133,1833,2393,2852,3233,3556
125400,1134,1834,2394,2853,3236,3558
125500,1135,1835,2396,2855,3238,3560
125600,1136,1837,2397,2857,3240,3563
125700,1137,1838,2399,2859,3242,3565
125800,1138,1839,2401,2861,3244,3567
125900,1138,1840,2402,2863,3246,3570
126000,1139,1842,2404,2864,3248,3572
126100,1140,1843,2406,2866,3250,3574
126200,1140,1844,2407,2868,3252,3577
126300,1141,1846,2409,2870,3254,3579
126400,1142,1847,2410,2872,3257,3581
126500,1143,1848,2412,2873,3259,3583
126600,1143,1849,2414,2875,3261,3586
126700,1144,1851,2415,2877,3263,3588
126800,1145,1852,2417,2879,3265,3590
126900,1146,1853,2418,2881,3267,3593
127000,1146,1854,2420,2883,3269,3595
127100,1147,1855,2422,2885,3271,3597
127200,1148,1856,2423,2887,3273,3600
127300,1148,1858,2425,2888,3275,3602
127400,1149,1859,2426,2890,3278,3604
127500,1150,1860,2428,2892,3280,3606
127600,1151,1861,2429,2894,3282,3609
127700,1151,1863,2431,2896,3284,3611
127800,1152,1864,2432,2898,3286,3613
127900,1153,1865,2434,2899,3288,3616
128000,1154,1866,2435,2901,3290,3618
128100,1155,1867,2437,2903,3292,3620
128200,1156,1868,2438,2905,3294,3623
128300,1156,1870,2440,2907,3296,3625
128400,1157,1871,2441,2908,3298,3627
128500,1158,1872,2443,2910,3300,3629
128600,1159,1873,2444,2912,3302,3632
128700,1159,1874,2446,2914,3304,3634
128800,1160,1876,2447,2916,3306,3636
128900,1161,1877,2449,2918,3308,3639
129000,1162,1878,2451,2920,3310,3641
129100,1163,1879,2453,2922,3312,3643
129200,1164,1881,2454,2924,3314,3646
129300,1164,1882,2456,2925,3316,3648
129400,1165,1883,2457,2927,3318,3650
129500,1166,1884,2459,2929,3320,3652
129600,1167,1886,2461,2931,3322,3655
129700,1167,1887,2462,2933,3324,3657
129800,1168,1888,2464,2934,3326,3659
129900,1169,1889,2465,2936,3328,3662
130000,1170,1891,2467,2938,3331,3664
130100,1171,1892,2469,2940,3333,3666
130200,1172,1893,2470,2942,3335,3669
130300,1172,1895,2472,2944,3337,3671
130400,1173,1896,2473,2945,3339,3673
130500,1174,1897,2475,2947,3341,3676
130600,1175,1898,2477,2949,3343,3678
130700,1176,1900,2478,2951,3345,3680
130800,1176,1901,2480,2953,3347,3682
130900,1177,1902,2482,2955,3349,3685
131000,1178,1903,2483,2957,3352,3687
131100,1179,1904,2485,2959,3354,3689
131200,1180,1905,2486,2961,3356,3692
131300,1180,1907,2488,2963,3358,3694
131400,1181,1908,2489,2965,3360,3696
131500,1182,1909,2491,2966,3362,3699
131600,1183,1910,2492,2968,3364,3701
131700,1184,1912,2494,2970,3366,3703
131800,1184,1913,2495,2972,3368,3705
131900,1185,1914,2497,2974,3371,3708
132000,1186,1915,2498,2976,3373,3710
132100,1187,1916,2500,2978,3375,3712
132200,1188,1917,2501,2980,3377,3715
132300,1188,1919,2503,2982,3379,3717
132400,1189,1920,2504,2983,3381,3719
132500,1190,1921,2506,2985,3383,3722
132600,1191,1922,2507,2987,3385,3724
132700,1192,1923,2509,2989,3387,3726
132800,1193,1925,2511,2991,3390,3728
132900,1193,1926,2512,2993,3392,3731
133000,1194,1927,2514,2994,3394,3733
133100,1195,1928,2516,2996,3396,3735
133200,1195,1929,2517,2998,3398,3738
133300,1196,1931,2519,3000,3400,3740
133400,1197,1932,2520,3002,3402,3742
133500,1198,1933,2522,3003,3404,3745
133600,1198,1934,2524,3005,3406,3747
133700,1199,1935,2525,3007,3408,3749
133800,1200,1936,2527,3009,3411,3751
133900,1201,1938,2528,3011,3413,3754
134000,1201,1939,2530,3013,3415,3756
134100,1202,1940,2532,3015,3417,3758
134200,1203,1942,2533,3017,3419,3761
134300,1203,1943,2535,3018,3421,3763
134400,1204,1944,2536,3020,3423,3765
134500,1205,1945,2538,3022,3425,3768
134600,1206,1947,2539,3024,3427,3770
134700,1206,1948,2541,3026,3429,3772
134800,1207,1949,2542,3028,3432,3774
134900,1208,1950,2544,3029,3434,3777
135000,1209,1952,2545,3031,3436,3779
135100,1210,1953,2547,3033,3438,3781
135200,1211,1954,2548,3035,3440,3784
135300,1211,1956,2550,3037,3442,3786
135400,1212,1957,2551,3038,3444,3788
135500,1213,1958,2553,3040,3446,3791
135600,1214,1959,2554,3042,3448,3793
135700,1214,1961,2556,3044,3451,3795
135800,1215,1962,2557,3046,3453,3798
135900,1216,1963,2559,3048,3455,3800
136000,1217,1964,2561,3050,3457,3802
136100,1218,1965,2563,3052,3459,3804
136200,1219,1966,2564,3054,3461,3807
136300,1219,1968,2566,3056,3463,3809
136400,1220,1969,2567,3058,3465,3811
136500,1221,1970,2569,3060,3467,3814
136600,1222,1971,2570,3061,3469,3816
136700,1222,1972,2572,3063,3472,3818
136800,1223,1974,2574,3065,3474,3821
136900,1224,1975,2575,3067,3476,3823
137000,1225,1976,2577,3069,3478,3825
137100,1226,1977,2579,3071,3480,3827
137200,1227,1978,2580,3073,3482,3830
137300,1227,1980,2582,3075,3484,3832
137400,1228,1981,2583,3076,3486,3834
137500,1229,1982,2585,3078,3488,3837
137600,1230,1983,2587,3080,3490,3839
137700,1231,1984,2588,3082,3493,3841
137800,1231,1986,2590,3084,3495,3844
137900,1232,1987,2591,3086,3497,3846
138000,1233,1988,2593,3087,3499,3848
138100,1234,1989,2595,3089,3501,3850
138200,1235,1991,2596,3091,3503,3853
138300,1235,1992,2598,3093,3505,3855
138400,1236,1993,2599,3095,3507,3857
138500,1237,1994,2601,3096,3509,3860
138600,1238,1996,2602,3098,3512,3862
138700,1239,1997,2604,3100,3514,3864
138800,1239,1998,2605,3102,3516,3867
138900,1240,1999,2607,3104,3518,3869
139000,1241,2001,2608,3106,3520,3871
139100,1242,2002,2610,3108,3522,3873
139200,1243,2003,2611,3110,3524,3876
139300,1243,2005,2613,3112,3526,3878
139400,1244,2006,2614,3113,3528,3880
139500,1245,2007,2616,3115,3530,3883
139600,1246,2008,2617,3117,3533,3885
139700,1247,2010,2619,3119,3535,3887
139800,1248,2011,2621,3121,3537,3890
139900,1248,2012,2622,3123,3539,3892
140000,1249,2013,2624,3124,3541,3894
140100,1250,2014,2626,3126,3543,3896
140200,1250,2015,2627,3128,3545,3899
140300,1251,2017,2629,3130,3547,3901
140400,1252,2018,2630,3132,3549,3903
140500,1253,2019,2632,3133,3551,3906
140600,1253,2020,2634,3135,3554,3908
140700,1254,2022,2635,3137,3556,3910
140800,1255,2023,2637,3139,3558,3913
140900,1256,2024,2638,3141,3560,3915
141000,1256,2025,2640,3143,3562,3917
141100,1257,2026,2642,3145,3564,3919
141200,1258,2027,2643,3147,3566,3922
141300,1258,2029,2645,3148,3568,3924
141400,1259,2030,2646,3150,3570,3926
141500,1260,2031,2648,3152,3572,3929
141600,1261,2032,2650,3154,3575,3931
141700,1261,2033,2651,3156,3577,3933
141800,1262,2035,2653,3158,3579,3936
141900,1263,2036,2655,3159,3581,3938
142000,1264,2037,2656,3161,3583,3940
142100,1265,2038,2658,3163,3585,3942
142200,1266,2039,2659,3165,3587,3945
142300,1266,2041,2661,3167,3589,3947
142400,1267,2042,2662,3168,3591,3949
142500,1268,2043,2664,3170,3594,3952
142600,1269,2044,2665,3172,3596,3954
142700,1269,2045,2667,3174,3598,3956
142800,1270,2046,2668,3176,3600,3959
142900,1271,2048,2670,3178,3602,3961
143000,1272,2049,2671,3180,3604,3963
143100,1273,2050,2673,3182,3606,3965
143200,1274,2052,2674,3184,3608,3968
143300,1274,2053,2676,3186,3610,3970
143400,1275,2054,2677,3188,3612,3972
143500,1276,2055,2679,3190,3615,3975
143600,1277,2057,2680,3191,3617,3977
143700,1277,2058,2682,3193,3619,3979
143800,1278,2059,2684,3195,3621,3982
143900,1279,2060,2685,3197,3623,3984
144000,1280,2062,2687,3199,3625,3986
144100,1281,2063,2689,3201,3627,3988
144200,1282,2064,2690,3203,3629,3991
144300,1282,2066,2692,3205,3631,3993
144400,1283,2067,2693,3206,3633,3995
144500,1284,2068,2695,3208,3636,3998
144600,1285,2069,2697,3210,3638,4000
144700,1286,2071,2698,3212,3640,4002
144800,1286,2072,2700,3214,3642,4005
144900,1287,2073,2701,3216,3644,4007
145000,1288,2074,2703,3217,3646,4009
145100,1289,2075,2705,3219,3648,4011
145200,1290,2076,2706,3221,3650,4014
145300,1290,2078,2708,3223,3652,4016
145400,1291,2079,2709,3225,3654,4018
145500,1292,2080,2711,3226,3657,4021
145600,1293,2081,2712,3228,3659,4023
145700,1294,2082,2714,3230,3661,4025
145800,1294,2084,2715,3232,3663,4028
145900,1295,2085,2717,3234,3665,4030
146000,1296,2086,2718,3236,3667,4032
146100,1297,2087,2720,3238,3669,4034
146200,1298,2088,2721,3240,3671,4037
146300,1298,2090,2723,3241,3673,4039
146400,1299,2091,2724,3243,3675,4041
146500,1300,2092,2726,3245,3678,4044
146600,1301,2093,2727,3247,3680,4046
146700,1302,2094,2729,3249,3682,4048
146800,1303,2095,2730,3251,3684,4051
146900,1303,2097,2732,3252,3686,4053
147000,1304,2098,2734,3254,3688,4055
147100,1305,2099,2736,3256,3690,4057
147200,1306,2101,2737,3258,3692,4060
147300,1307,2102,2739,3260,3694,4062
147400,1307,2103,2740,3261,3696,4064
147500,1308,2104,2742,3263,3699,4067
147600,1309,2106,2744,3265,3701,4069
147700,1310,2107,2745,3267,3703,4071
147800,1311,2108,2747,3269,3705,4074
147900,1312,2109,2748,3271,3707,4076
148000,1312,2111,2750,3273,3709,4078
148100,1313,2112,2752,3275,3711,4080
148200,1313,2113,2753,3277,3713,4082
148300,1314,2115,2755,3278,3715,4085
148400,1315,2116,2756,3280,3718,4087
148500,1316,2117,2758,3282,3720,4089
148600,1316,2118,2760,3284,3722,4091
148700,1317,2120,2761,3286,3724,4094
148800,1318,2121,2763,3288,3726,4096
148900,1319,2122,2765,3289,3728,4098
149000,1319,2123,2766,3291,3730,4100
149100,1320,2124,2768,3293,3732,4102
149200,1321,2125,2769,3295,3734,4105
149300,1321,2127,2771,3297,3736,4107
149400,1322,2128,2772,3298,3739,4109
149500,1323,2129,2774,3300,3741,4111
149600,1324,2130,2775,3302,3743,4114
149700,1324,2132,2777,3304,3745,4116
149800,1325,2133,2778,3306,3747,4118
149900,1326,2134,2780,3308,3749,4120
150000,1327,2135,2781,3310,3751,4123
